CustomerID,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,OverageMinutes,RoamingCalls,PercChangeMinutes,PercChangeRevenues,DroppedCalls,BlockedCalls,UnansweredCalls,CustomerCareCalls,ThreewayCalls,ReceivedCalls,OutboundCalls,InboundCalls,PeakCallsInOut,OffPeakCallsInOut,DroppedBlockedCalls,CallForwardingCalls,CallWaitingCalls,MonthsInService,UniqueSubs,ActiveSubs,ServiceArea,Handsets,HandsetModels,CurrentEquipmentDays,AgeHH1,AgeHH2,ChildrenInHH,HandsetRefurbished,HandsetWebCapable,TruckOwner,RVOwner,Homeownership,BuysViaMailOrder,RespondsToMailOffers,OptOutMailings,NonUSTravel,OwnsComputer,HasCreditCard,RetentionCalls,RetentionOffersAccepted,NewCellphoneUser,NotNewCellphoneUser,ReferralsMadeBySubscriber,IncomeGroup,OwnsMotorcycle,AdjustmentsToCreditRating,HandsetPrice,MadeCallToRetentionTeam,CreditRating,PrizmCode,Occupation,MaritalStatus
3047242,30.36,48.0,30.0,0.0,0.0,0.1,-2.0,-0.4,0.0,4.0,4.7,0.0,0.0,5.0,3.3,0.7,7.0,13.0,4.0,0.0,0.0,27.0,1.0,1.0,OHIWAR330,1.0,1.0,821.0,48.0,46.0,Yes,No,No,No,No,Known,Yes,Yes,No,No,Yes,Yes,0.0,0.0,No,No,0.0,7.0,No,0.0,30.0,No,1-Highest,Town,Crafts,Yes
3257566,94.9,588.0,75.0,1.73,46.0,1.6,333.0,-3.2,3.0,29.0,36.7,0.0,3.0,87.8,42.3,12.7,135.0,74.3,32.0,0.0,3.3,12.0,2.0,2.0,OHHCHI740,2.0,2.0,200.0,32.0,26.0,Yes,Yes,Yes,Yes,No,Known,No,No,No,No,No,Yes,0.0,0.0,No,No,0.0,7.0,No,0.0,30.0,No,3-Good,Town,Other,Yes
3141986,30.24,50.0,30.0,0.25,0.0,0.0,-36.0,-0.2,1.0,0.0,5.7,0.0,0.0,7.2,0.3,0.0,14.3,1.3,1.0,0.0,0.0,22.0,1.0,1.0,NEVLMS619,1.0,1.0,643.0,34.0,46.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0.0,0.0,No,No,0.0,6.0,No,0.0,30.0,No,7-Lowest,Other,Other,Yes
3035150,45.0,191.0,45.0,0.0,0.0,0.0,98.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,19.3,3.7,1.0,0.0,0.0,36.0,3.0,3.0,CHILAG630,2.0,2.0,625.0,56.0,56.0,No,No,Yes,No,No,Known,Yes,Yes,No,Yes,Yes,Yes,0.0,0.0,No,No,0.0,9.0,No,0.0,30.0,No,1-Highest,Suburban,Professional,Yes
3165258,39.37,210.0,29.0,0.0,0.0,0.5,11.0,2.0,5.3,0.3,21.0,3.3,0.0,38.4,4.0,0.3,38.0,16.3,5.7,0.0,0.0,20.0,1.0,1.0,NYCBRO917,2.0,2.0,435.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0.0,0.0,No,No,0.0,0.0,No,0.0,30.0,No,4-Medium,Other,Other,Unknown
3101718,41.15,190.0,30.0,0.0,22.0,0.0,-142.0,-8.2,3.7,0.0,19.0,0.0,0.0,69.1,11.3,0.7,35.3,49.3,3.7,0.0,0.7,20.0,3.0,2.0,SFRPAL650,1.0,1.0,609.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0.0,0.0,No,No,0.0,0.0,No,0.0,30.0,No,5-Low,Rural,Other,Unknown
3267506,50.05,1134.0,45.0,0.25,5.0,0.0,-163.0,24.9,9.7,1.0,110.0,2.7,2.3,132.3,16.3,4.0,45.3,73.3,10.7,0.0,0.3,9.0,1.0,1.0,NYCBRO917,2.0,2.0,38.0,40.0,72.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0.0,0.0,No,No,0.0,5.0,No,0.0,60.0,No,7-Lowest,Other,Homemaker,Unknown
3062670,52.36,336.0,60.0,0.25,0.0,1.7,166.0,3.3,1.3,4.0,9.0,0.0,0.3,76.0,14.7,0.3,69.7,28.0,5.3,0.0,0.0,24.0,1.0,1.0,OMADES515,2.0,2.0,43.0,28.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0.0,0.0,Yes,No,0.0,4.0,No,1.0,60.0,No,1-Highest,Other,Other,No
3162934,41.25,40.0,40.0,0.0,0.0,1.3,-40.0,-1.3,0.0,0.3,2.3,0.0,0.0,4.1,2.3,0.3,6.0,6.7,0.3,0.0,0.0,20.0,1.0,1.0,SFROAK510,1.0,1.0,587.0,34.0,34.0,No,No,Yes,No,No,Unknown,No,No,No,No,Yes,Yes,0.0,0.0,Yes,No,0.0,7.0,No,0.0,30.0,No,2-High,Other,Other,Yes
3174466,228.3255999999997,2450.0,75.0,4.7,434.0,0.8,-170.0,-75.5,19.7,46.3,168.7,0.7,0.3,772.5279999999999,163.0,52.0,493.8919999999998,351.3,69.0,0.0,22.3,17.0,3.0,2.0,FLNTAM813,4.0,3.0,101.0,32.0,30.0,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,0.0,0.0,No,No,0.0,5.0,No,0.0,130.0,No,7-Lowest,Other,Other,Unknown
3342758,168.01,2450.0,67.0,0.74,310.0,21.58399999999965,-1146.0,-115.0,17.7,28.0,73.0,21.3,0.0,696.3,163.0,77.19199999999982,232.3,335.3,45.7,0.0,21.3,12.0,1.0,1.0,MIAFTL954,1.0,1.0,359.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0.0,0.0,No,No,0.0,0.0,No,0.0,30.0,No,5-Low,Other,Other,Unknown
3010046,46.29,348.0,45.0,0.0,23.0,0.0,-164.0,-8.1,5.7,3.7,48.0,0.0,0.3,75.6,12.7,0.0,129.3,63.7,9.3,0.0,0.3,42.0,1.0,1.0,SFROAK510,4.0,2.0,338.0,38.0,38.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0.0,0.0,Yes,No,0.0,2.0,No,1.0,80.0,No,4-Medium,Other,Other,No
3088846,40.55,291.0,30.0,0.0,3.0,3.2,155.0,6.9,2.0,0.0,0.7,2.0,0.0,42.3,13.7,2.0,29.7,39.3,2.0,0.0,0.0,21.0,3.0,2.0,NYCMAN917,2.0,2.0,642.0,54.0,0.0,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,0.0,0.0,No,No,0.0,1.0,No,0.0,30.0,No,3-Good,Other,Other,No
3018770,171.23,1388.0,51.0,0.0,287.0,0.0,-229.0,-13.4,4.3,13.7,54.3,0.3,0.0,612.8,45.0,77.19199999999982,493.8919999999998,125.3,18.0,0.0,6.0,33.0,2.0,1.0,SANMCA210,3.0,3.0,54.0,50.0,52.0,Yes,No,Yes,Yes,No,Known,No,No,No,No,No,Yes,0.0,0.0,No,No,0.0,1.0,No,0.0,10.0,No,1-Highest,Town,Other,Yes
3098866,105.15,574.0,30.0,0.0,213.0,0.4,46.0,6.4,2.7,4.0,10.3,0.7,0.0,95.2,6.0,5.0,176.3,21.3,6.7,0.0,0.0,20.0,2.0,2.0,DALDAL214,1.0,1.0,617.0,46.0,42.0,Yes,No,Yes,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0.0,0.0,No,No,0.0,5.0,No,0.0,30.0,No,2-High,Town,Other,Yes
3294494,228.3255999999997,2450.0,62.0,0.74,434.0,0.0,-107.0,-75.8,42.3,3.0,144.7,2.0,4.0,376.7,137.7,22.7,300.0,281.0,61.3,0.0,2.3,8.0,3.0,3.0,DETDET313,2.0,2.0,215.0,40.0,32.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0.0,0.0,Yes,No,0.0,3.0,No,0.0,60.0,No,3-Good,Other,Other,No
3211030,52.45,1.0,52.0,0.0,0.0,0.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,12.0,1.0,1.0,FLNTAL850,4.0,2.0,189.0,0.0,0.0,No,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,0.0,0.0,No,Yes,0.0,6.0,No,0.0,80.0,No,3-Good,Other,Other,Unknown
3236558,32.22,67.0,30.0,0.0,0.0,1.2,91.0,0.5,9.7,5.3,8.0,0.0,0.0,6.9,2.7,0.7,7.0,4.0,15.0,0.0,0.0,11.0,1.0,1.0,PITNEW412,2.0,1.0,34.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0.0,0.0,No,No,0.0,0.0,No,0.0,60.0,No,2-High,Other,Other,Unknown
3055378,57.7,180.0,50.0,0.0,0.0,0.0,2.0,-0.4,1.7,2.0,19.0,0.3,0.0,43.8,6.0,1.3,39.7,13.7,3.7,0.0,0.0,25.0,4.0,3.0,FLNLEE352,1.0,1.0,769.0,40.0,42.0,Yes,No,No,Yes,Yes,Known,Yes,Yes,No,No,Yes,Yes,0.0,0.0,No,No,0.0,5.0,No,0.0,30.0,No,3-Good,Rural,Other,Yes
3008866,38.66,40.0,38.0,0.0,0.0,0.0,-6.0,-0.7,0.3,0.0,1.3,0.0,0.0,1.0,0.0,0.0,8.3,3.3,0.3,0.0,0.0,39.0,1.0,1.0,PHXTUC520,2.0,1.0,772.0,56.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0.0,0.0,Yes,No,0.0,3.0,No,0.0,30.0,No,1-Highest,Other,Professional,No
3155666,57.04,172.0,40.0,0.25,58.0,0.0,80.0,-11.6,0.3,1.0,6.0,0.0,0.0,9.0,5.3,2.3,29.7,14.0,1.3,0.0,0.3,22.0,1.0,1.0,SANSAN210,3.0,3.0,209.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0.0,0.0,Yes,No,0.0,0.0,No,0.0,30.0,No,2-High,Rural,Other,Unknown
3106674,37.75,841.0,45.0,0.0,7.0,0.1,-374.0,-2.8,8.3,8.7,50.7,8.7,0.0,147.2,21.7,0.7,74.7,93.7,17.0,0.0,0.0,24.0,2.0,1.0,NCRRAL919,3.0,1.0,147.0,60.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0.0,0.0,Yes,No,0.0,0.0,No,0.0,150.0,No,2-High,Other,Other,Unknown
3125086,33.5,157.0,30.0,0.25,0.0,0.0,50.0,0.7,4.0,1.0,6.0,0.0,0.0,6.2,5.7,0.0,34.0,8.7,5.0,0.0,0.0,23.0,1.0,1.0,CHINBK847,1.0,1.0,676.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0.0,0.0,No,No,0.0,0.0,No,0.0,30.0,No,5-Low,Other,Other,Unknown
3042002,31.14,150.0,30.0,0.25,0.0,0.0,-28.0,1.5,6.0,1.0,17.3,0.0,0.0,10.6,21.3,3.0,60.3,29.0,7.0,0.0,0.3,28.0,1.0,1.0,NYCBRO917,1.0,1.0,857.0,34.0,0.0,No,No,No,No,No,Known,No,No,No,No,No,Yes,0.0,0.0,Yes,No,0.0,7.0,No,0.0,30.0,No,6-VeryLow,Other,Other,Unknown
3022326,19.04,29.0,17.0,0.0,6.0,0.0,21.0,5.0,0.0,0.7,4.7,0.0,0.0,0.7,0.7,0.0,7.7,7.7,0.7,0.0,0.0,36.0,3.0,3.0,NSHNSH615,1.0,1.0,1078.0,46.0,22.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0.0,0.0,No,Yes,0.0,7.0,No,0.0,30.0,No,6-VeryLow,Suburban,Other,Unknown
3089522,35.98,184.0,30.0,0.74,15.0,0.0,-124.0,-5.0,3.3,0.3,7.0,0.0,0.0,46.2,6.7,2.0,40.7,7.0,3.7,0.0,0.3,25.0,1.0,1.0,ATLATL678,3.0,2.0,204.0,30.0,34.0,Yes,Yes,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0.0,0.0,No,No,0.0,6.0,No,0.0,130.0,No,2-High,Town,Other,Yes
3133978,30.25,183.0,30.0,0.25,0.0,0.0,-32.0,0.7,1.3,1.3,14.3,0.0,0.0,52.5,18.0,10.3,71.0,6.0,2.7,0.0,0.0,24.0,1.0,1.0,NCRWIN336,1.0,1.0,727.0,34.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0.0,0.0,No,Yes,0.0,6.0,No,0.0,30.0,No,2-High,Town,Other,No
3251518,52.77,259.0,43.0,0.5,0.0,1.1,-259.0,-67.6,2.0,5.7,31.0,3.3,0.3,28.3,15.0,0.7,77.3,53.0,7.7,0.0,0.0,10.0,2.0,1.0,OMAOMA402,3.0,3.0,105.0,0.0,0.0,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,No,0.0,0.0,Yes,No,0.0,0.0,No,0.0,150.0,No,5-Low,Other,Other,Unknown
3165006,130.12,1507.0,75.0,5.45,211.0,0.0,154.0,14.6,6.7,46.3,41.0,1.3,4.0,575.9,96.7,44.7,489.0,164.7,71.3,0.0,22.3,16.0,3.0,3.0,CHIRCK815,2.0,2.0,361.0,26.0,28.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0.0,0.0,No,No,0.0,8.0,No,0.0,150.0,No,2-High,Other,Other,Yes
3087042,50.06,205.0,50.0,0.0,0.0,0.0,40.0,0.2,1.0,1.0,7.7,0.0,0.0,88.0,11.3,6.0,17.7,39.7,2.0,0.0,0.0,26.0,1.0,1.0,DALDAL214,1.0,1.0,765.0,42.0,44.0,No,No,No,No,No,Known,No,No,No,No,No,Yes,0.0,0.0,No,No,0.0,6.0,No,0.0,30.0,No,2-High,Other,Other,Unknown
3036358,30.73,118.0,30.0,0.74,0.0,0.0,0.0,-0.7,2.3,0.0,23.7,0.0,0.0,22.3,21.7,8.0,26.3,25.7,2.3,0.0,0.7,33.0,1.0,1.0,HARHAR860,2.0,2.0,502.0,22.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0.0,0.0,Yes,No,0.0,5.0,No,0.0,60.0,No,6-VeryLow,Suburban,Other,No
3024246,87.84,196.0,70.0,0.0,60.0,0.0,37.0,9.4,0.3,1.0,4.3,0.0,0.0,61.5,6.7,5.3,93.3,4.0,1.3,0.0,0.0,33.0,3.0,2.0,INDIND317,2.0,1.0,269.0,46.0,44.0,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,0.0,0.0,No,No,0.0,9.0,No,0.0,30.0,No,1-Highest,Suburban,Other,Yes
3029490,26.66,143.0,33.0,0.0,0.0,0.0,-6.0,-0.3,0.3,1.3,7.7,0.0,0.0,52.1,8.7,0.7,55.7,27.0,1.7,0.0,0.7,37.0,1.0,1.0,MIADFD954,1.0,1.0,1102.0,38.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,1.0,0.0,No,No,0.0,0.0,No,0.0,30.0,Yes,5-Low,Suburban,Other,Unknown
3002582,20.18,8.0,20.0,0.0,0.0,0.0,-1.0,-0.2,0.7,0.0,2.0,0.0,0.0,0.0,0.3,0.0,2.0,2.3,0.7,0.0,0.0,47.0,1.0,1.0,SEASEA206,2.0,2.0,1141.6500000000015,68.0,76.0,No,No,No,No,No,Known,Yes,Yes,No,No,No,Yes,0.0,0.0,Yes,No,0.0,4.0,No,0.0,30.0,No,3-Good,Suburban,Retired,Unknown
3008522,50.79,465.0,70.0,0.0,0.0,0.8,-78.0,0.5,8.7,2.0,35.7,0.7,0.3,90.1,24.0,6.0,86.3,97.3,10.7,0.0,0.7,44.0,1.0,1.0,PHIPHI215,3.0,2.0,397.0,58.0,50.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0.0,0.0,Yes,No,0.0,3.0,No,0.0,30.0,No,5-Low,Suburban,Other,No
3128846,32.63,110.0,30.0,0.25,0.0,2.4,-102.0,-2.0,4.7,0.3,5.7,0.0,0.0,48.2,5.0,0.7,23.3,9.7,5.0,0.0,0.0,21.0,1.0,1.0,HARHAR860,2.0,2.0,622.0,28.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0.0,0.0,No,Yes,0.0,7.0,No,0.0,30.0,No,2-High,Suburban,Other,No
3208742,19.16,81.0,22.0,0.25,0.0,1.4,125.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,1.0,BOSBOS781,2.0,1.0,500.0,50.0,28.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0.0,0.0,No,No,0.0,3.0,No,0.0,150.0,No,4-Medium,Suburban,Other,No
3191446,31.13,216.0,40.0,0.0,3.0,0.0,-81.0,-1.1,4.3,2.0,19.0,8.3,0.7,9.3,6.3,0.3,80.7,33.3,6.3,0.0,0.0,20.0,1.0,1.0,HARBRI203,1.0,1.0,579.0,36.0,44.0,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,0.0,0.0,No,No,0.0,7.0,No,0.0,30.0,No,2-High,Suburban,Other,Unknown
3085678,15.08,8.0,15.0,0.0,0.0,0.0,4.0,-0.1,0.7,0.0,1.0,0.0,0.0,0.0,1.3,0.0,3.0,0.7,0.7,0.0,0.0,26.0,2.0,2.0,APCFCH703,1.0,1.0,769.0,40.0,0.0,No,Yes,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0.0,0.0,No,No,0.0,7.0,No,0.0,30.0,No,1-Highest,Suburban,Professional,Yes
3082866,73.68,1504.0,93.0,0.99,0.0,0.0,741.0,2.3,23.0,18.7,39.0,9.7,2.0,406.7,48.3,24.7,209.3,91.3,41.7,0.0,13.3,24.0,2.0,2.0,DALDAL214,2.0,2.0,44.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0.0,0.0,No,No,0.0,0.0,No,1.0,10.0,No,5-Low,Suburban,Other,Unknown
3349466,35.09,261.0,45.0,0.0,0.0,0.0,82.0,-0.1,0.3,0.7,4.0,2.0,0.3,5.4,4.0,0.3,33.3,6.3,1.0,0.0,0.0,8.0,1.0,1.0,SANAUS512,2.0,2.0,39.0,42.0,0.0,No,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,0.0,0.0,No,No,0.0,9.0,No,0.0,100.0,No,2-High,Suburban,Other,Yes
3104506,85.47,529.0,50.0,0.25,64.0,12.2,144.0,26.7,7.3,1.3,34.3,1.0,0.7,18.6,58.0,1.0,97.3,35.7,8.7,0.0,0.0,20.0,1.0,1.0,NYCMAN917,1.0,1.0,601.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0.0,0.0,No,No,0.0,0.0,No,0.0,30.0,No,3-Good,Suburban,Other,Unknown
3044926,38.95,453.0,45.0,0.25,10.0,0.2,-45.0,-4.0,2.3,2.3,35.3,0.0,0.0,47.3,19.3,1.3,93.7,50.3,4.7,0.0,0.0,34.0,1.0,1.0,OHICIN513,1.0,1.0,1006.0,42.0,40.0,Yes,No,Yes,Yes,No,Known,No,No,No,No,No,Yes,0.0,0.0,No,No,0.0,4.0,No,0.0,30.0,No,1-Highest,Town,Professional,Yes
3224018,22.36,477.0,10.0,0.99,46.0,0.0,104.0,13.1,3.0,4.3,25.7,0.0,0.0,45.5,22.3,3.7,106.0,31.7,7.3,0.0,0.3,13.0,2.0,2.0,SANAUS512,1.0,1.0,405.0,30.0,30.0,No,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0.0,0.0,No,No,0.0,7.0,No,0.0,30.0,No,2-High,Town,Other,Yes
3188642,97.73,569.0,95.0,0.5,36.0,0.0,-66.0,-9.5,3.3,21.0,16.0,1.3,3.0,77.7,31.3,16.7,192.0,67.0,24.3,0.0,3.0,16.0,2.0,2.0,NCRVIR757,1.0,1.0,480.0,50.0,48.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0.0,0.0,No,No,0.0,8.0,No,0.0,30.0,No,2-High,Other,Professional,Yes
3399046,48.47,367.0,45.0,0.25,3.0,0.0,-6.0,-0.3,2.0,0.0,16.7,0.0,0.3,50.7,50.0,10.7,28.3,94.7,2.0,0.0,0.7,29.0,1.0,1.0,NEVLMS619,4.0,3.0,90.0,56.0,54.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,Yes,Yes,Yes,0.0,0.0,No,No,0.0,9.0,No,0.0,30.0,No,1-Highest,Other,Professional,Yes
3311794,85.79,1606.0,85.0,1.24,33.0,0.0,198.0,28.4,23.7,1.0,101.3,21.3,1.3,398.5,149.7,38.3,314.3,199.3,24.7,0.0,7.0,11.0,1.0,1.0,HARBRI203,1.0,1.0,325.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0.0,0.0,Yes,No,0.0,0.0,No,0.0,30.0,No,7-Lowest,Other,Other,Unknown
3390318,95.99,1410.0,55.0,0.0,118.0,0.0,172.0,-28.2,11.0,6.3,45.3,9.0,0.0,197.7,46.0,2.7,89.7,133.3,17.3,0.0,1.7,7.0,1.0,1.0,FLNTAM813,2.0,2.0,155.0,40.0,0.0,No,Yes,Yes,No,No,Known,Yes,Yes,No,Yes,No,Yes,0.0,0.0,No,No,0.0,7.0,No,0.0,80.0,No,3-Good,Other,Professional,No
3254326,31.91,311.0,40.0,0.0,6.0,0.0,-170.0,-1.9,2.7,2.0,27.7,1.0,1.7,39.0,7.3,2.0,63.0,34.3,4.7,0.0,0.3,12.0,2.0,2.0,MILMIL414,1.0,1.0,361.0,32.0,30.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0.0,0.0,Yes,No,0.0,9.0,No,0.0,30.0,No,2-High,Town,Professional,Yes
3394606,30.5,138.0,30.0,0.5,0.0,0.0,109.0,-0.5,0.7,0.0,3.7,2.7,0.3,11.3,9.0,1.0,46.3,9.0,0.7,0.0,0.0,34.0,1.0,1.0,LAXDOW562,2.0,2.0,362.0,40.0,46.0,Yes,Yes,Yes,No,No,Known,No,No,No,Yes,No,Yes,0.0,0.0,No,No,0.0,6.0,No,0.0,30.0,No,3-Good,Other,Professional,Yes
3344658,76.44,662.0,85.0,2.72,33.0,0.0,-84.0,12.3,42.3,7.0,56.7,1.3,2.3,123.9,91.0,2.7,192.0,199.7,52.7,0.0,8.0,6.0,1.0,1.0,APCBAL410,1.0,1.0,187.0,42.0,44.0,No,No,Yes,Yes,No,Known,No,No,Yes,No,No,Yes,0.0,0.0,No,No,0.0,5.0,No,0.0,30.0,No,3-Good,Town,Professional,No
3022314,51.13,586.0,50.0,0.25,2.0,0.0,56.0,-0.1,10.0,0.7,13.0,0.3,0.0,186.5,33.3,3.0,248.3,13.0,10.7,0.0,1.7,32.0,1.0,1.0,NYCMAN917,1.0,1.0,970.0,40.0,40.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0.0,0.0,Yes,No,0.0,9.0,No,0.0,30.0,No,1-Highest,Other,Professional,Yes
3336902,70.49,720.0,60.0,0.0,29.0,4.8,-626.0,-20.1,19.0,1.7,78.7,0.0,0.0,157.5,79.3,16.3,159.3,198.3,20.7,0.0,7.7,11.0,1.0,1.0,NVUREN775,2.0,2.0,305.0,40.0,40.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,No,0.0,0.0,No,No,0.0,7.0,No,0.0,130.0,No,2-High,Rural,Other,Yes
3332634,34.99,88.0,45.0,0.0,0.0,0.0,11.0,0.0,1.3,1.7,1.0,0.0,0.3,25.7,6.7,0.7,13.3,15.7,3.0,0.0,0.0,9.0,1.0,1.0,NCRHAR704,1.0,1.0,263.0,26.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0.0,0.0,No,No,0.0,6.0,No,0.0,30.0,No,2-High,Other,Other,No
3204758,32.88,112.0,20.0,0.0,5.0,6.9,43.0,13.8,1.7,0.3,20.0,0.0,0.0,26.8,2.3,2.3,25.7,29.3,2.0,0.0,0.7,19.0,1.0,1.0,PHIPHI215,2.0,2.0,4.0,44.0,42.0,Yes,No,No,No,No,Known,Yes,Yes,No,No,Yes,Yes,0.0,0.0,No,No,0.0,6.0,No,0.0,30.0,No,2-High,Other,Other,No
3002918,228.3255999999997,1943.0,99.0,2.97,434.0,0.8,-20.0,-115.1,23.0,27.3,44.3,11.7,0.3,577.6,77.3,5.3,227.0,103.0,50.7,0.0,3.7,49.0,1.0,1.0,MINMIN612,4.0,4.0,20.0,40.0,40.0,No,No,Yes,Yes,No,Known,No,No,No,No,No,Yes,0.0,0.0,No,Yes,0.0,7.0,No,1.0,150.0,No,6-VeryLow,Town,Other,Unknown
3139122,49.19,1523.0,36.0,0.0,44.0,0.0,46.0,25.5,24.7,8.3,35.3,21.3,0.0,177.9,24.7,0.0,75.7,140.0,33.0,0.0,2.7,24.0,1.0,1.0,FLNLEE352,2.0,2.0,222.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0.0,0.0,No,Yes,0.0,0.0,No,0.0,10.0,No,2-High,Rural,Other,Unknown
3133682,55.45,180.0,70.0,0.0,12.0,0.0,30.0,1.7,1.3,6.0,3.7,0.0,0.0,30.3,17.7,5.7,40.7,42.3,7.3,0.0,0.7,18.0,2.0,2.0,CHINBK847,3.0,3.0,154.0,0.0,0.0,No,No,Yes,No,No,Unknown,Yes,Yes,No,No,No,Yes,0.0,0.0,No,No,0.0,6.0,No,0.0,100.0,No,2-High,Other,Other,Unknown
3135790,50.94,381.0,60.0,0.5,0.0,0.0,18.0,-0.9,11.0,3.0,20.3,1.7,0.0,69.2,2.0,0.3,100.3,51.0,14.0,0.0,1.0,18.0,3.0,1.0,FLNLAK941,2.0,2.0,100.0,32.0,34.0,No,No,No,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,0.0,0.0,No,No,0.0,6.0,No,0.0,30.0,No,3-Good,Rural,Other,No
3178730,30.26,180.0,30.0,0.0,0.0,0.0,39.0,-0.3,8.7,12.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,0.0,0.0,15.0,1.0,1.0,SANGEO512,2.0,2.0,326.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,1.0,0.0,No,No,0.0,0.0,No,0.0,80.0,Yes,2-High,Other,Other,Unknown
3250662,104.64,1198.0,74.0,2.97,140.0,0.7,-1100.0,-85.5,7.7,8.0,114.0,2.0,0.0,459.3,41.0,20.0,354.7,126.7,15.7,0.0,12.7,10.0,1.0,1.0,FLNJAC904,1.0,1.0,305.0,54.0,48.0,Yes,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,Yes,Yes,0.0,0.0,No,No,0.0,9.0,No,0.0,30.0,No,3-Good,Other,Self,Unknown
3172990,9.5,266.0,10.0,0.0,0.0,0.0,-90.0,0.0,1.0,0.7,5.0,0.0,0.0,44.7,7.3,3.3,57.0,12.3,1.7,0.0,0.0,19.0,3.0,2.0,SANSAN210,1.0,1.0,562.0,34.0,36.0,No,Yes,No,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0.0,0.0,No,No,1.0,7.0,No,0.0,30.0,No,1-Highest,Other,Other,Yes
3068826,10.09,57.0,10.0,0.0,0.0,0.0,18.0,-0.1,0.0,1.3,2.7,0.0,0.0,4.8,3.0,0.7,19.3,8.7,1.3,0.0,0.0,23.0,3.0,3.0,MINMIN612,1.0,1.0,711.0,40.0,40.0,Yes,No,No,Yes,No,Known,Yes,Yes,No,Yes,No,Yes,0.0,0.0,Yes,No,0.0,9.0,No,0.0,30.0,No,1-Highest,Suburban,Professional,Unknown
3072914,29.99,109.0,30.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,8.7,3.0,0.0,0.2,0.3,0.0,40.0,8.0,5.0,0.0,0.0,29.0,1.0,1.0,CHINBK847,1.0,1.0,866.0,50.0,48.0,Yes,No,No,No,No,Known,No,Yes,No,No,No,Yes,0.0,0.0,No,No,0.0,9.0,No,0.0,30.0,No,1-Highest,Town,Professional,No
